-5.359895013235528438e+01,1.320745754598975985e+01,-1.884214047552050175e+01,1.166932657378781535e+01,5.291491552478126970e+00,-1.168889691068793901e+01,-5.401971503202602776e+00,1.414081669002175357e+00,-2.040795759993565106e+00,7.801697684720756455e-03,1.964183336620374809e-01,-7.290779388632133262e+00,4.266260752069033657e+00,-3.583869066733746944e+00,3.761662916236039322e+00,1.384147071644685478e-01,-3.086970668236031834e+00,1.195319568894686491e+00,2.675304728684552824e+00,1.661003831909352746e+00,3.500444143800204522e+00,1.597104271057048219e+00,2.198909215028680197e+00,2.911945008920242994e+00,-5.199353759022676824e-01,2.678486122163865168e+00,3.027729620687183085e-02,2.291838552133907900e-02,-2.808411090478145411e+00,-3.575701528498478776e+00,1.053298918021491115e+00,-3.645901031953068916e+00,-1.732935030699842338e+00,8.806590959032476462e-01,1.517936861366081303e+00,1.713362955009420263e+00,4.983830935947868856e-01,-1.428497524601329616e+00,6.825360525591895877e-01,1.802184481827030782e-02
-2.523395823078948652e+01,4.468584052703519660e+00,-3.333291518731115843e+00,-1.980361514365044096e-01,2.686580445271991024e+00,2.337325052005634618e-01,1.795949496265558887e+00,2.725225413132538410e+00,3.744010417909963806e+00,3.684305436649435883e+00,-2.313309838259806739e+00,3.786542744056869747e+00,-4.929308728045171506e+00,-2.621638920277602036e+00,-6.739519669266642588e-01,1.823760249942804279e+00,-3.928481176489595494e+00,-1.582903763666103858e+00,-1.144086444617488929e-01,2.668373798032066535e+00,-1.268170717858701835e+00,-1.046091889135109199e+00,2.245203750850561231e-01,1.923392675855158274e+00,3.598764785923938003e-01,-1.708491708349836546e+00,-3.059759765702882550e+00,-2.629511818760625008e+00,-1.768713835799471668e-01,-8.674650054687332856e-02,2.514547316971254443e+00,-6.258139188756317584e-01,2.763307188191991504e+00,4.533956835143023056e+00,-1.757576436204953074e+00,-2.013646812759767535e+00,8.082262748578332434e-02,8.710987745191124398e-01,1.412533115810573836e+00,9.039107046869293560e-01
-1.060457047462206503e+01,-1.688569501696827846e+00,4.953637727943076996e+00,-1.151308425279120407e+01,-1.508355402340013196e+00,7.895461300763422230e+00,-6.259925430215078634e+00,-1.561711281952026731e+01,-2.268615704485464235e+00,-2.856075730639406896e+00,1.171239146409649479e+01,-3.993703737368497375e+00,-8.437274255241072884e-02,1.037899900313226320e+00,2.062388421227053570e+00,-6.021732491643765783e+00,-2.738954710347023092e+00,1.889431162947533993e+00,3.661628030421096192e+00,1.021012562417012992e+00,2.274181408443840091e+00,3.010775822053700423e+00,1.716606468778014927e+00,1.004083235113384154e+00,3.311298815069089851e+00,4.933977496369161386e+00,6.620554600173903514e-01,-1.060875233740091073e+00,1.401369374366863596e+00,2.461698586831820190e+00,-1.866141543397562552e+00,3.585540862215740310e-01,-3.867842754918806580e-01,-5.211588789719743708e+00,-2.259237236258697212e+00,3.763352597642623643e+00,3.552587250805293362e+00,5.314752183390987206e-01,1.188475093640886243e-01,-3.030141814613311266e-02
9.151200424637037756e+00,-9.587195994074621197e+00,-3.330721508475103843e+00,-7.201826506399629402e+00,3.995573264666389957e+00,-2.756679022676480906e-01,4.078696935384281019e+00,-1.819041192929837347e+00,6.900371668829388128e-01,-4.722510334077975713e+00,-3.371934438451068328e+00,6.546838157667244085e-01,4.518755190499947005e+00,-1.618207163159515738e-01,-3.537981724149399931e-01,-3.833561354675568467e+00,6.908971528155892550e+00,-1.126299890966268702e+00,4.446128369704158700e+00,2.337715813771999329e+00,4.026014121279482438e+00,-2.008173995344225471e+00,-8.340441110407034175e-01,-1.179330037491436833e+00,-7.609788819973388740e+00,-1.382416404769156282e+00,6.935311368617131933e+00,1.766007234141004023e+00,-2.588162265283322050e+00,1.367643889687324643e+00,8.609626479782747643e-02,-2.116850629947314211e+00,-7.329593518626776882e-01,9.992502469774031670e-01,6.739173291892753825e-01,5.560183745150994866e-02,-2.696984916753602413e+00,-7.738113951628008413e-01,1.666921072072574894e+00,-5.413307800418781790e-02
-1.895199394991977204e+00,2.584414503557880494e+00,9.830653864961957922e+00,-1.182511013852681714e+01,-4.767246840365021221e+00,-7.982849880884939964e+00,2.300911595096486018e+00,1.171720240434402038e+00,2.888800134890677107e+00,4.921393266045444470e+00,4.286660108159389360e+00,-1.067660518606440290e+00,6.069556860796445186e+00,1.654073766664473588e+00,-4.063461938739678203e+00,3.145477299602637444e+00,-2.545760351611578431e-01,3.323436748947884656e+00,1.710803413465848077e+00,-1.062811508517419679e+00,1.822778064301104228e+00,-1.114276006734786550e+00,-9.978107985744542052e-01,-1.710531514384224794e+00,-4.238487339532265863e-01,-1.445294644899058456e+00,-8.350657448198260946e-01,-3.453614855409437023e+00,3.745217151265954669e+00,-2.605038440980082637e+00,3.354836049029646938e-01,-1.537580070343941285e+00,5.686580527499102145e-01,1.417662366403051211e+00,2.411517924364981802e+00,-4.068964020422090933e+00,1.418637002757111576e+00,-6.587315258036574583e-01,-2.371228018800622728e+00,-2.106001181786758547e+00
-1.159589424165310589e+01,-7.148527476602362540e+00,-5.585974650718897649e+00,-4.252677918323112038e+00,3.726488799191826740e+00,-2.437767702784454649e+00,8.746954055590661525e+00,-9.196719956841972632e+00,9.704053066418132090e-02,-8.747164317021897117e-01,-6.985444772144195902e+00,5.603575994288650719e+00,2.295674441873163385e+00,-2.863123070272206583e+00,2.671817890270467899e+00,-1.951134177448088369e+00,2.720734196755725698e+00,1.777113351579525435e+00,4.696883847076337659e+00,-2.287049185650388505e+00,-3.671725706863288252e+00,2.020705912127743475e-01,1.271591479047994966e+00,1.047028355539021183e+00,-1.740680909889332773e+00,-1.407908619138419581e+00,2.532155848735255788e-01,3.621190625239000815e-01,2.559665853042719097e-01,6.162214502354255163e-01,-7.652374000220755201e-01,4.829996128110625730e-01,-4.576503824902311002e-01,-1.833014279199844387e-01,-1.607325526780856162e-01,6.180677599770083575e-01,4.052309769277723794e-01,-2.500657978213421728e+00,8.370184046853270665e-01,2.103535108641132190e-01
-3.753854973033904940e+01,4.079506405289889059e+00,-2.298639419637582559e+00,9.399972895163386966e+00,-2.903613529132073712e+00,1.293386251928677622e+00,-1.218502078217789109e+00,2.399641280434271773e-01,2.271539287693745468e+00,-1.679818736894012510e+00,-2.284344439450283648e+00,-6.163895306290797516e-01,-6.506114509561583326e+00,6.729894515421827705e+00,-4.350975950356966493e+00,1.176411406846194163e+00,3.792295337397339483e-01,3.618210120554567477e-01,-2.697288491614754591e+00,1.985424855177755216e-02,-1.238616802223959423e+00,2.087473426887329619e-01,-5.883798587486007037e+00,9.901189749867234102e-01,1.669536866411875486e+00,-7.396851458715003602e-01,-8.496556800182467617e-01,1.088783497765202224e+00,-5.437008871374392704e+00,-1.856148458767971632e-01,-1.803129092316444915e+00,3.271407884685253897e+00,9.898381148961512555e-01,-3.863469633146920934e+00,-1.207714319312178874e+00,4.799836563456792327e+00,1.503844963514418875e+00,-1.136800797847005828e+00,-3.394637753136994229e-01,-1.076891762953003484e+00
-2.368552962124838501e+01,1.779497259201117787e+00,-8.917220428396152698e+00,1.436344875224818685e+00,6.249761758029753089e+00,9.312328446842558449e+00,7.128316420213236526e+00,4.135824143429328359e+00,1.027996180962624573e+00,5.807512675049511408e+00,5.798173179112140474e+00,1.252920094667950401e+01,1.611109666071842250e+00,6.888860288022719658e+00,-6.272455608925112891e+00,-5.339873934618616147e+00,-4.041103271337048497e+00,-1.723656784323078117e+00,-5.042804647311315946e+00,-1.166430549464503752e+00,1.452763250481308832e+00,-3.495304910547146982e+00,6.194909529006451976e+00,3.050987145290478542e-01,1.163863106726904295e+00,4.433272388490043348e+00,4.058600330308689053e+00,1.193488961629175504e+00,-1.666122814578238964e+00,-2.010296968960144870e+00,1.109370972085085505e+00,-1.416655056304109150e+00,1.900055755327429097e+00,6.459096559072087240e-01,8.862656091996466978e-01,-1.810495139784217278e+00,1.620698566496855397e+00,3.058733194935257527e-01,-6.110086448188997155e-01,-9.447057087620736038e-02
-3.756650445420008566e+01,6.469340714775565715e+00,-7.403586630444557670e+00,2.483318481719328119e+00,1.346510834263859646e+00,6.441738964143775448e+00,-3.757157340400377077e+00,-3.657842367532758487e+00,4.548685963869236737e+00,-7.089098212084969930e+00,1.960682803615923397e+00,6.098500340967181188e+00,-4.689115243053452176e+00,1.974886724789586823e-01,9.019051274461507006e-01,-8.750982189817863244e+00,7.757137486438044904e-01,-1.465216210473929914e+00,-2.035714397807046883e+00,9.388138678050642838e+00,-7.863117910390923448e+00,2.659845077962529558e+00,-5.086053091787420932e+00,-5.250191091100420149e-01,-9.410654279219750507e+00,-5.774459350535467994e-01,-5.761243173855755018e+00,2.552155530036933073e-01,1.895330012656905927e+00,4.190092666140428079e+00,1.094115363744222025e+00,3.058211482979652729e+00,3.408882921868428451e+00,1.960805263711338231e+00,1.148775869166331809e+01,-5.364460692299428679e+00,-1.348386534638752021e+00,4.562725421429598249e+00,3.706988835805332450e+00,-3.344050497903600316e+00
1.713744796757707434e+01,-1.245554898693019830e+01,1.907870345735444007e-01,3.020790365318502424e+00,-1.814884132060253119e+00,-6.523734160886237810e+00,6.864769427436234750e+00,2.489578242660513141e-01,-4.126207857780757493e+00,-1.160341316015984336e+00,5.154692130329687316e+00,-5.629127535871070620e+00,1.539469717681288596e+00,-3.479502099339572552e-01,-3.723638247799571310e+00,4.315281214989128422e+00,5.131495930258828331e+00,-1.911179239063696134e+00,-3.671881838927876451e+00,3.793767761991029719e+00,-2.079913638071384963e+00,-5.593941594368259551e+00,-1.756932072032513226e-01,-4.062135534701144302e+00,-3.444706247591253767e+00,4.395935190706331319e+00,-2.357904361775213786e+00,-5.942093041129873576e+00,6.542873176577453265e+00,1.080906761655705539e+00,-3.428428905055105336e+00,2.674509564058166866e+00,4.323872775708645477e+00,2.651676996907597061e+00,1.595238333269041187e+00,9.584845465924640706e+00,1.679908463427960408e+00,-2.988808849955872926e+00,4.071611094461294322e-02,-5.624539365906240818e+00
